OID,LocationID,County,City,FullName,OwnerType,FSSName,Name_1,SFHA,In_SFHA,lat,lng,Watershed,logo_url
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.263469506000000,-94.850172291999996,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.264841328999999,-94.838381060000003,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.265076552000000,-94.839030149999999,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.273467007000001,-94.839129427000003,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,1,Yes,29.280523538000001,-94.805640613999998,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,1,Yes,29.280575098000000,-94.806315847999997,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,1,Yes,29.280775279000000,-94.805741483999995,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,1,Yes,29.287518133999999,-94.811616689000004,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.292132154000001,-94.805995648000007,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.295290000000001,-94.799009999999996,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.297505893000000,-94.781730319000005,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.297578672000000,-94.781687022000000,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.299050275999999,-94.801619865999996,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.299478284999999,-94.788626269000005,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.303731797000001,-94.781092254000001,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.306115265999999,-94.778427414999996,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.306135785999999,-94.778330748000002,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,GALVESTON,,,,West Galveston Bay,0,No,29.306165857000000,-94.778200705000003,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,HITCHCOCK,,,,West Galveston Bay,0,No,29.346408103000002,-95.016449186000003,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,HITCHCOCK,,,,West Galveston Bay,0,No,29.346526814000001,-95.022956589000003,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,HITCHCOCK,,,,West Galveston Bay,0,No,29.349114616000001,-95.030246093000002,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,HITCHCOCK,,,,West Galveston Bay,0,No,29.350313228000001,-95.020945072000004,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,HITCHCOCK,,,,West Galveston Bay,0,No,29.360218000000000,-95.030454000000006,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,TEXAS CITY,,,,West Galveston Bay,0,No,29.363103683999999,-94.970247944999997,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,La Marque,,,,West Galveston Bay,0,No,29.363233361999999,-94.971342362000001,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,HITCHCOCK,,,,West Galveston Bay,0,No,29.363838259000001,-95.029799443000002,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,LA MARQUE,,,,West Galveston Bay,0,No,29.364104946000001,-94.977940996000001,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,LA MARQUE,,,,West Galveston Bay,0,No,29.364174678000001,-94.969247194000005,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,LA MARQUE,,,,West Galveston Bay,0,No,29.366463559000000,-94.971102134000006,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,LA MARQUE,,,,West Galveston Bay,0,No,29.366540000000001,-94.971099303000003,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,LA MARQUE,,,,West Galveston Bay,0,No,29.366540000000001,-94.970670999999996,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,LA MARQUE,,,,West Galveston Bay,0,No,29.366551897000001,-94.970456849000001,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,LA MARQUE,,,,West Galveston Bay,0,No,29.370500878000001,-94.992140896999999,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,LAMARQUE,,,,West Galveston Bay,0,No,29.374310639000001,-95.000598002999993,West Galveston Bay,img/public_schools.png
-1,,BRAZORIA,ALVIN,,,,West Galveston Bay,1,Yes,29.375146276999999,-95.231039246999998,West Galveston Bay,img/public_schools.png
-1,,GALVESTON,LA MARQUE,,,,West Galveston Bay,0,No,29.375513531999999,-94.994329769999993,West Galveston Bay,img/public_schools.png
