OBJECTID,HUC12,NAME,lat,lng
29,120402050400,Lower Oyster Creek,29.080021468516009,-95.327341990240598
30,120402050300,Austin Bayou,29.275307284903306,-95.378939493662642
121,120402050500,Freeport Harbor Channel-Gulf of Mexico,28.964595899481253,-95.220230546502478
256,120402050100,Upper Oyster Creek,29.666207196305095,-95.773373332413314
312,120402050200,Middle Oyster Creek,29.388415357682675,-95.517294371837750
