BLE_A_ZONE,CORELOGIC,CNTY,POL_NAME2,lat,lng,state
0,1,Madison,"Unincorporated Areas, Madison County",36.199855,-93.785634,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.991647,-93.696452,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.052776,-93.510513,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.005057,-93.938015,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.989877,-93.69583,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.037582,-93.700656,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.220162,-93.634527,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.91814,-93.692008,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.235822,-93.769455,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.130879,-93.710774,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.125003,-93.705731,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.9362,-93.936082,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.004768,-93.841648,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.006699,-93.841372,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.243708,-93.852037,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.85548,-93.929887,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.996082,-93.930578,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.031847,-93.804285,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.089595,-93.569078,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.992125,-93.696336,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.853803,-93.793524,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.973679,-93.931382,AR
0,1,Madison,City Of Huntsville,36.111175,-93.733519,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.975753,-93.932967,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.888377,-93.675037,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.8355,-93.939259,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.994326,-93.696818,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.030411,-93.604053,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.235499,-93.767534,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.035489,-93.911746,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.121285,-93.665313,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.050244,-93.665424,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.055745,-93.532507,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.007791,-93.88654,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.935356,-93.679036,AR
0,1,Madison,Town Of St. Paul,35.825287,-93.763526,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.292135,-93.819443,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.915208,-93.698623,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.099161,-93.820744,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.978785,-93.924267,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.233427,-93.842164,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.05282,-93.512424,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.995568,-93.931069,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.204481,-93.641532,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.917128,-93.692927,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.949061,-93.65765,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.111067,-93.837149,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.010757,-93.714297,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.919804,-93.800919,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.922547,-93.537517,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.102951,-93.882763,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.050107,-93.900671,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.052312,-93.518677,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.981718,-93.663052,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.110889,-93.91953,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.12103,-93.663491,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.906826,-93.792996,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.028833,-93.603606,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.969253,-93.551346,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.920808,-93.800129,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.235991,-93.82316,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.041632,-93.700406,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.042642,-93.698531,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.116521,-93.55509,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.922092,-93.943234,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.935982,-93.842938,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.051436,-93.826432,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.980517,-93.798406,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.934815,-93.843766,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.16155,-93.799921,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.926252,-93.819095,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.219624,-93.776861,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.978894,-93.9246,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.232526,-93.796048,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.264866,-93.634678,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.978173,-93.930557,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.984103,-93.880095,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.248273,-93.845457,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.076191,-93.701925,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.062959,-93.504959,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.814184,-93.652431,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.087109,-93.576199,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.872685,-93.911598,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.872771,-93.913208,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.027198,-93.624946,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.83684,-93.821124,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.220706,-93.77149,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.036768,-93.79831,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.084577,-93.679838,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.935183,-93.844007,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.959723,-93.790883,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.921561,-93.533756,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.824715,-93.635704,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.112017,-93.687712,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.976528,-93.651845,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.014318,-93.55626,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.935515,-93.6787,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.03444,-93.707484,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.973557,-93.931319,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.921398,-93.793,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.984402,-93.672437,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.832059,-93.850838,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.233889,-93.84365,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.19641,-93.786493,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.858387,-93.908376,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.85333,-93.899901,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.952713,-93.669552,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.033921,-93.59268,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.131492,-93.577842,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.027524,-93.65142,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.833202,-93.859904,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.116767,-93.836888,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.117321,-93.836905,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.017973,-93.858447,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.237058,-93.796556,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.285911,-93.659136,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.121143,-93.79562,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.041476,-93.696303,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.026841,-93.640815,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.200101,-93.785283,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.204483,-93.642184,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.089348,-93.568733,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.041119,-93.516197,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.961516,-93.805399,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.233747,-93.842646,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.864482,-93.925677,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.919539,-93.800313,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.055557,-93.521033,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.906392,-93.925606,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.079791,-93.678178,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.850018,-93.747033,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.006106,-93.886474,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.851231,-93.901185,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.119969,-93.929238,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.117749,-93.6773,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.93544,-93.678552,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.047044,-93.908049,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.23409,-93.843535,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.964127,-93.718614,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.087911,-93.506182,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.935622,-93.680085,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.116939,-93.926026,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.049677,-93.519144,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.175193,-93.786343,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.007384,-93.887435,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.971424,-93.811572,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.820304,-93.646091,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.293251,-93.819616,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.045041,-93.709854,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.054244,-93.52024,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.019567,-93.861745,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.029149,-93.692649,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.85044,-93.890834,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.161244,-93.807625,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.088888,-93.568326,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.026542,-93.68699,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.238367,-93.848624,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.065763,-93.539126,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.97192,-93.874155,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.018097,-93.858767,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.831592,-93.850141,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.037161,-93.819771,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.043918,-93.482806,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.931601,-93.936078,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.073111,-93.78603,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.852215,-93.887279,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.021428,-93.860362,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.097961,-93.889631,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.297073,-93.793194,AR
0,1,Madison,City Of Huntsville,36.111395,-93.73347,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.008209,-93.886275,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.918096,-93.692897,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.078411,-93.631866,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.98827,-93.924411,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.973892,-93.931391,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.916847,-93.692776,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.832657,-93.859273,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.242742,-93.763615,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.16431,-93.720539,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.099004,-93.822655,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.867135,-93.921139,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.016761,-93.857777,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.952038,-93.669461,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.813888,-93.65166,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.236452,-93.798179,AR
0,1,Madison,City Of Huntsville,36.110696,-93.733387,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.135051,-93.567755,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.961817,-93.804378,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.231688,-93.793825,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.165779,-93.637799,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.056639,-93.53205,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.822961,-93.636003,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.106047,-93.904018,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.968633,-93.808267,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.121081,-93.665067,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.023179,-93.630924,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.832758,-93.712311,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.050235,-93.82494,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.242053,-93.763783,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.143828,-93.573853,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.858367,-93.908708,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.814399,-93.65272,AR
0,1,Madison,City Of Huntsville,36.112271,-93.733385,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.038414,-93.701886,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.046732,-93.519014,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.912733,-93.643262,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.102597,-93.88384,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.86413,-93.929212,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.229402,-93.807968,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.015905,-93.855673,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.91502,-93.698441,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.854023,-93.794037,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.107704,-93.902099,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.815582,-93.669475,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.073336,-93.785048,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.038429,-93.702633,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.917943,-93.692618,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.146193,-93.804444,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.841872,-93.81497,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.098775,-93.891348,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.050435,-93.518724,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.041626,-93.520133,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.885438,-93.681069,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.007055,-93.887575,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.968038,-93.548144,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.15487,-93.812086,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.042157,-93.700272,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.996507,-93.9287,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.980635,-93.798763,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.854601,-93.815691,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.038415,-93.701102,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.046854,-93.519796,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.016994,-93.895816,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.006189,-93.886321,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.963068,-93.805229,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.906775,-93.844272,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.82311,-93.634331,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.905947,-93.926574,AR
0,1,Madison,"Unincorporated Areas, Madison County",36.028213,-93.689628,AR
0,1,Madison,"Unincorporated Areas, Madison County",35.840714,-93.817874,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.044698,-93.706934,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.962058,-93.804273,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.986864,-93.464897,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.020677,-93.859072,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.200226,-93.785821,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.076532,-93.780301,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.044,-93.705632,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.854571,-93.898072,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.840862,-93.87106,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.973355,-93.814487,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.030996,-93.699012,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.981446,-93.667041,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.103254,-93.753842,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.088312,-93.507849,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.854243,-93.898083,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.998635,-93.708244,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.001983,-93.706567,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.889268,-93.679791,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.918166,-93.642611,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.102721,-93.886459,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.17809,-93.67314,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.099921,-93.827588,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.034303,-93.701628,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.079333,-93.636086,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.836231,-93.884023,AR
1,0,Madison,Town Of St. Paul,35.825427,-93.758392,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.815599,-93.651532,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.191272,-93.659875,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.044471,-93.706609,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.166949,-93.63895,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.052495,-93.513287,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.971514,-93.875284,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.839627,-93.870658,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.885317,-93.680649,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.051005,-93.519838,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.031059,-93.93294,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.995291,-93.82998,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.019099,-93.485681,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.119411,-93.801048,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.870324,-93.911317,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.000073,-93.708347,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.888027,-93.718984,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.822214,-93.641771,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.000376,-93.811613,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.02851,-93.690525,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.976648,-93.535466,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.826861,-93.83635,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.229638,-93.806586,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.221837,-93.771342,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.00651,-93.842321,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.819278,-93.835065,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.998347,-93.552771,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.800464,-93.837176,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.048615,-93.667977,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.904944,-93.944748,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.903031,-93.705149,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.236726,-93.798032,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.122788,-93.82736,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.063278,-93.532081,AR
1,0,Madison,Town Of St. Paul,35.822674,-93.765906,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.800205,-93.78887,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.294144,-93.819556,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.233904,-93.798121,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.062718,-93.504721,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.860262,-93.928126,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.841502,-93.870814,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.923728,-93.538278,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.816739,-93.650146,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.029011,-93.694487,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.19066,-93.647911,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.853377,-93.869781,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.015787,-93.632268,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.196372,-93.854665,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.240646,-93.856421,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.827001,-93.83684,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.827516,-93.707307,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.986789,-93.464741,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.236875,-93.797877,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.252546,-93.632026,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.11967,-93.80051,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.847163,-93.881254,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.861003,-93.927859,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.951454,-93.670634,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.144329,-93.594608,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.051895,-93.518052,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.998534,-93.552411,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.795951,-93.786252,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.816583,-93.698558,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.19797,-93.856895,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.195798,-93.653947,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.159781,-93.630519,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.852084,-93.901184,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.951609,-93.669439,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.044971,-93.709484,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.116942,-93.553349,AR
1,0,Madison,Town Of St. Paul,35.823367,-93.767279,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.044099,-93.913585,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.063169,-93.531278,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.044226,-93.913498,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.036483,-93.662995,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.833657,-93.883246,AR
1,1,Madison,"Unincorporated Areas, Madison County",35.888215,-93.718955,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.118811,-93.800294,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.029064,-93.69497,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.971676,-93.549671,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.188846,-93.79998,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.119204,-93.801809,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.119413,-93.80184,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.142836,-93.626455,AR
1,0,Madison,Town Of St. Paul,35.824966,-93.757906,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.119725,-93.80123,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.034584,-93.70272,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.125225,-93.690293,AR
1,1,Madison,Town Of St. Paul,35.822244,-93.764205,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.221278,-93.771594,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.144625,-93.594721,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.146746,-93.601592,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.134322,-93.553897,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.049038,-93.667307,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.057263,-93.506969,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.022272,-93.624039,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.827187,-93.706453,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.160943,-93.809674,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.14915,-93.737379,AR
1,1,Madison,"Unincorporated Areas, Madison County",36.06328,-93.532537,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.042645,-93.486994,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.028715,-93.930206,AR
1,0,Madison,"Unincorporated Areas, Madison County",35.974237,-93.930641,AR
1,0,Madison,"Unincorporated Areas, Madison County",36.020596,-93.788072,AR
