NAME,ADDRESS,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,EVAC_CAP,POST_CAP,SFHA,In_SFHA,lat,lng,Watershed,logo_url
HOMER ELEMENTARY,8950 HOMER DR,BEAUMONT,TX,77706,POST,OPEN,JEFFERSON,0,648,0,No,30.15775869,-94.16887488,Pine Island Bayou,img/shelters.png
TRIUMPH CHURCH,10255 EASTEX FREEWAY,BEAUMONT,TX,77708,POST,OPEN,JEFFERSON,0,91,0,No,30.16453,-94.184181,Pine Island Bayou,img/shelters.png
ROY GUESS,8055 VOTH RD,BEAUMONT,TX,77708,POST,OPEN,JEFFERSON,0,246,0,No,30.14630822,-94.18180352,Pine Island Bayou,img/shelters.png
WOOD CREST METHODIST CHURCH,1684 HWY 965,LUMBERTON,TX,77657,EVAC,OPEN,HARDIN,7,0,0,No,30.22598891,-94.19481033,Pine Island Bayou,img/shelters.png
FIRST BAPTIST CHURCH,1900 MAGNOLIA ST,LUMBERTON,TX,77657,POST,OPEN,HARDIN,0,379,0,No,30.23262882,-94.19558177,Pine Island Bayou,img/shelters.png
FIRST BAPTIST CHURCH,795 7TH ST,SOUR LAKE,TX,77659,POST,OPEN,HARDIN,0,46,0,No,30.1394857,-94.41454242,Pine Island Bayou,img/shelters.png
