NAME,ADDRESS,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,EVAC_CAP,POST_CAP,SFHA,In_SFHA,lat,lng,Watershed,logo_url
MARTIN DELEON ELEMENTARY SCHOOL,1002 SANTA BARBARA STREET,VICTORIA,TX,77901,POST,OPEN,VICTORIA,0,200,0,No,28.84396881,-96.9673213,West Matagorda Bay,img/shelters.png
MEMORIAL HIGH SCHOOL SENIOR CAMPUS,1110 SAM HOUSTON DRIVE,VICTORIA,TX,77901,POST,OPEN,VICTORIA,0,500,1,Yes,28.82586699,-96.97524096,West Matagorda Bay,img/shelters.png
BAUER COMMUNITY CENTER,2300 N HWY 35,PORT LAVACA,TX,77979,POST,OPEN,CALHOUN,0,500,0,No,28.63641131,-96.61743644,West Matagorda Bay,img/shelters.png
CALHOUN COUNTY FAIRGROUNDS: BAUER EXHIBIT HALL BARN,186 CR 101,PORT LAVACA,TX,77979,POST,OPEN,CALHOUN,0,80,0,No,28.59643132,-96.64436453,West Matagorda Bay,img/shelters.png
FORDTRAN VOLUNTEER FIRE DEPARTMENT,25225 US HWY 77 NORTH,YOAKUM,TX,77995,POST,OPEN,VICTORIA,0,50,0,No,29.06720787,-96.98669761,West Matagorda Bay,img/shelters.png
PROFIT ACADEMY VICTORIA INDEPENDENT SCHOOL DISTRICT,104 PROFIT DRIVE,VICTORIA,TX,77901,EVAC,OPEN,VICTORIA,300,300,0,No,28.80654871,-96.9797683,West Matagorda Bay,img/shelters.png
CAREER DEVELOPMENT SCHOOL,104 PROFIT DRIVE,VICTORIA,TX,77901,POST,OPEN,VICTORIA,0,150,0,No,28.80621828,-96.979859,West Matagorda Bay,img/shelters.png
FAITH ACADEMY AIRPORT CAMPUS,539 WACO CIRCLE,VICTORIA,TX,77904,BOTH,OPEN,VICTORIA,200,200,0,No,28.84395479,-96.92400466,West Matagorda Bay,img/shelters.png
