OID,LocationID,County,City,FullName,OwnerType,FSSName,Name_1,SFHA,In_SFHA,lat,lng,Watershed,logo_url
-1,,COLORADO,ALTAIR,,,,,0,No,29.599181600000001,-96.486924900000005,Lower Colorado,img/landfills.png
